source,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,KHANDAGHOSH,259,NABIN CHANDRA BAG,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,GOUTAM DHARA,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,8284,14/14,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,KHARAGPUR,228,DINEN ROY,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,TAPAN BHUYA,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,2872,19/19,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,KHARAGPUR SADAR,224,DILIP GHOSH,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,PRADIP SARKAR,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,30506,20/20,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS258.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Status Known For 293 out of 293 Constituencies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Constituency,Const. No.,Leading Candidate,Leading Party,Trailing Candidate,Trailing Party,Margin,Round,Status,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,KHARDAHA,109,KALYAN CHAKRABORTI,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,DEVADEEP PUROHIT,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,24486,13/13,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,KHARGRAM,66,MITALI MAL,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,ASHIS MARJIT,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,9333,15/15,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,KHEJURI,215,SUBRATA PAIK,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,RABIN CHANDRA MANDAL,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,32690,22/22,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,KOLKATA PORT,158,FIRHAD HAKIM,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,RAKESH SINGH,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,56080,19/19,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,KRISHNAGANJ,88,SUKANTA BISWAS,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,SAMIR KUMAR PODDAR,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,60899,15/15,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,KRISHNANAGAR DAKSHIN,85,SADHAN GHOSH,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,UJJAL BISWAS,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,27801,14/14,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,KRISHNANAGAR UTTAR,83,TARAK NATH CHATTERJEE,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,SOMNATH DUTTA,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,78361,14/14,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,KULPI,133,BARNALI DHARA,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,ABANI NASKAR,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,10383,19/19,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,KULTALI,129,GANESH CHANDRA MONDAL,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,MADHABI MAHALDER,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,59276,19/19,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS259.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
